PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,PreviousOwner,Gender,pet_details,shedding,FoodPreference,MeatConsumption,kid_friendliness,EnergyLevel
1658,0,3,0.7684057096680033,7,1,-0.7535937249685529,1,0,0.9947881619148004,1,0,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit",1,not specified,0,0,0
1659,1,4,0.7165364297954934,8,1,-0.03163422884094793,1,1,1.2291824288031474,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys napping in sunbeams",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1660,1,4,-0.59748532697476,4,1,-0.2881057560443296,0,0,1.1510510065070316,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
1661,0,3,0.6300876300079766,7,1,-0.753105096973881,1,0,-0.1381174613788764,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion",1,not specified,0,1,0
1662,0,3,-0.7358034066347866,7,1,-0.769509036795009,1,0,-0.09905175023081857,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, enjoys perching on shoulders",1,not specified,0,0,0
1663,0,3,-1.0297293259123432,7,0,-0.7760008087242214,1,0,-1.3882202181167267,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes",1,not specified,0,1,0
1664,0,3,-0.4764570072722366,7,2,-0.7632266768635132,1,0,0.018145383213354894,0,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds",1,not specified,0,0,0
1665,0,3,1.16607018869058,7,1,-0.7504176430031855,1,0,0.5650653392861644,1,1,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage",1,not specified,0,1,0
1666,3,6,-1.1334678856573632,10,2,-0.5568860551134939,1,0,0.9166567396186848,0,0,"gentle, quiet, social, timid, active, curious, prefers quiet environments",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1667,0,3,-0.3900082074847199,7,0,-0.7612488968850792,1,0,-1.1928916623764376,1,1,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak, is a chatterbox",1,not specified,0,1,0
1668,0,3,-0.8568317263373099,7,1,-0.7710447247782636,1,1,1.4245109845434365,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit",1,not specified,0,0,0
1669,0,3,1.3908370681381232,7,1,-0.7507666629993798,0,0,1.502642406839552,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,0,0
1670,3,6,-1.2544962053598865,1,1,-0.5958832226882607,1,0,1.3463795622473207,0,0,"gentle, quiet, social, timid, active, curious, has soft, fluffy fur",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1671,1,4,-1.11617812569986,8,1,-0.45362267223949904,0,0,1.307313851099263,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys being petted",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
1672,3,6,-0.5801955670172566,1,0,-0.41783648862971895,1,0,0.3697367835458753,0,1,"gentle, quiet, social, timid, active, curious, has twitching nose",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1673,3,6,0.7165364297954934,1,1,0.8493038755531214,1,1,-0.48970886171139677,0,1,"gentle, quiet, social, timid, active, curious, is very curious about new things, enjoys munching on hay",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1674,0,3,1.16607018869058,7,0,-0.7506619570005215,1,0,-1.1147602400803218,0,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds",1,not specified,0,0,0
1675,3,6,0.33616171073042,1,0,-0.3134562417679027,1,0,-0.9194316843400328,0,0,"gentle, quiet, social, timid, active, curious, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1676,3,6,0.3534514706879233,1,0,-0.3148406877528064,1,0,-1.5054173515609002,0,0,"gentle, quiet, social, timid, active, curious, loves to binky, enjoys munching on hay",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1677,1,4,-0.28626964773969993,8,1,-0.2002108870027533,0,0,-1.4272859292647844,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is playful at dawn and dusk, enjoys grooming sessions",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,0
1678,1,4,-0.5283262871447466,8,2,-0.2716785482234552,1,0,-0.9975631066361484,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, has striking eyes, is a bit mischievous",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
1679,0,3,0.1113948312828767,7,1,-0.7577237949235177,1,0,-0.6069059951555702,0,0,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers, loves to play with toys",1,not specified,0,1,0
1680,0,3,0.38803099060293,7,2,-0.7576539909242789,0,0,0.2525396501017018,0,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds, has vibrant feathers",1,not specified,0,0,0
1681,0,3,-1.1507576456148665,7,0,-0.7776528367062073,0,0,-1.6226144850050737,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage",1,not specified,0,0,0
1682,3,6,0.24971291094290335,10,0,-0.3249622676424386,1,1,1.5807738291356677,0,0,"gentle, quiet, social, timid, active, curious, loves to dig, enjoys munching on hay",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1683,0,3,-1.3928142850199132,7,1,-0.7893915425782061,1,0,-0.7631688397478015,0,0,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers",1,not specified,0,0,0
1684,0,3,1.2006497086055865,7,2,-0.7504990810022976,1,0,0.17440822780558618,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion",1,not specified,0,1,0
1685,3,6,0.69924666983799,10,2,0.9052401469431808,1,0,0.057211094361412716,0,1,"gentle, quiet, social, timid, active, curious, is litter box trained, prefers quiet environments",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1686,3,6,-0.4245877273997266,1,1,-0.40042039081962766,1,0,-1.6226144850050737,0,1,"gentle, quiet, social, timid, active, curious, is litter box trained",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1687,3,6,-0.009633488419646636,1,1,-0.3505687013632207,1,0,-0.9975631066361484,0,0,"gentle, quiet, social, timid, active, curious, has twitching nose, is litter box trained",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1688,3,6,1.3908370681381232,10,0,0.7478437626594634,1,0,0.213473938953644,0,1,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, is a gentle companion",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1689,3,6,1.5118653878406465,1,1,0.987492526046284,1,0,-1.3882202181167267,0,0,"gentle, quiet, social, timid, active, curious, is litter box trained, prefers quiet environments",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1690,3,6,-0.1998208479521833,10,1,-0.38336494700560375,1,1,-1.0366288177842062,0,1,"gentle, quiet, social, timid, active, curious, is a gentle companion, has twitching nose",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1691,3,6,-1.3063654852323965,1,0,-0.6215710944081548,1,0,-0.8022345508958594,0,1,"gentle, quiet, social, timid, active, curious, loves to binky, is a gentle companion",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1692,0,3,-0.5110365271872432,7,0,-0.7634360888612297,1,0,1.0338538730628581,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, is very active in its cage",1,not specified,0,0,0
1693,0,3,-1.3582347651049065,7,2,-0.7873439586005334,1,0,-0.6459717063036281,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, mimics sounds",1,not specified,0,1,0
1694,1,4,-0.3208491676547066,1,0,-0.20710984892752562,0,0,0.213473938953644,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is very independent, is a quiet companion",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1695,3,6,-0.0960822882071633,10,0,-0.3701138211500967,1,0,-0.3725117282672233,0,0,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, is litter box trained",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1696,1,4,0.4744797903904467,10,0,-0.06114968651910533,1,0,1.1901167176550895,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, is a quiet companion",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1697,3,6,-1.1507576456148665,10,1,-0.562202793055519,1,0,0.6041310504342222,0,1,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1698,3,6,0.3188719507729167,10,2,-0.3124557177788126,1,1,-1.1928916623764376,0,1,"gentle, quiet, social, timid, active, curious, is litter box trained, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1699,3,6,-0.8568317263373099,1,2,-0.4586950961841883,0,0,0.33067107239781746,0,0,"gentle, quiet, social, timid, active, curious, enjoys munching on hay",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1700,0,3,0.80298522958301,7,0,-0.7538264049660157,1,0,-0.05998603908276075,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, has vibrant feathers",1,not specified,0,1,0
1701,3,6,0.54363883022046,10,1,-0.2900020980236515,1,0,0.877591028470627,1,0,"gentle, quiet, social, timid, active, curious, is always grooming, has twitching nose",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1702,0,3,0.024946031495360028,7,2,-0.7572817029283384,1,0,-0.3725117282672233,1,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds",1,not specified,0,0,0
1703,3,6,-0.6666443668047732,1,2,-0.43270474046759244,1,0,1.6979709625798411,0,0,"gentle, quiet, social, timid, active, curious, is litter box trained, prefers quiet environments",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1704,3,6,0.59550811009297,1,1,-0.2725510982139408,1,0,1.072919584210916,0,1,"gentle, quiet, social, timid, active, curious, enjoys munching on hay, has soft, fluffy fur",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1705,0,3,1.4081268280956265,7,2,-0.7499290150085136,1,0,0.7994596061745113,1,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room, enjoys perching on shoulders",1,not specified,0,0,0
1706,3,6,-0.8395419663798066,1,1,-0.4535179662406407,1,1,1.2682481399512051,0,1,"gentle, quiet, social, timid, active, curious, is always grooming",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1707,0,3,1.3908370681381232,7,0,-0.7510458789963351,1,0,-1.3491545069686688,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers, has a strong beak",1,not specified,0,0,0
1708,0,3,-0.3900082074847199,7,1,-0.7611790928858405,1,0,-1.0366288177842062,1,0,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion, has vibrant feathers",1,not specified,0,0,0
1709,3,6,0.024946031495360028,1,0,-0.3498939293705786,1,0,-0.17718317252693422,0,1,"gentle, quiet, social, timid, active, curious, is quite agile, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1710,0,3,0.6819569098804866,7,0,-0.7555366029473674,0,0,-1.310088795820611,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage",1,not specified,0,0,0
1711,1,4,1.4945756278831432,4,1,0.0562839082003746,1,0,1.3854452733953786,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to perch on high places",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
1712,0,3,-0.9432805261248266,7,0,-0.7735111327513694,0,0,-0.6069059951555702,1,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds",1,not specified,0,0,0
1713,3,6,-0.026923248377149968,10,1,-0.3624004792342046,1,0,-1.5444830627089579,1,1,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, is quite agile",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1714,0,3,0.90672378932803,7,2,-0.75336104497109,0,1,-0.29438030597110765,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, is very active in its cage",1,not specified,0,1,0
1715,3,6,-1.1853371655298732,10,0,-0.5743021529235851,1,1,0.8385253173225691,0,0,"gentle, quiet, social, timid, active, curious, loves to binky",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1716,0,3,-0.3035594076972033,7,1,-0.761062752887109,1,0,0.13534251665752836,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, has a strong beak",1,not specified,0,1,0
1717,1,4,0.12868459124038,4,0,-0.11390987594379735,1,0,0.29160536124975966,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1718,0,3,1.1487804287330765,7,1,-0.749963917008133,1,0,1.6198395402837256,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, mimics sounds",1,not specified,0,1,0
1719,0,3,0.2324231509854,7,2,-0.7583054949171748,1,0,-0.6850374174516859,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room",1,not specified,0,1,0
1720,0,3,1.2006497086055865,7,1,-0.7522558149831418,1,0,0.9947881619148004,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, is a social companion",1,not specified,0,0,0
1721,1,4,-1.37552452506241,6,1,-0.6785776937865432,1,0,-1.6616801961531313,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, is a great mouser, is a quiet companion",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
1722,0,3,0.5782183501354666,7,2,-0.7545826149577698,1,0,-0.25531459482304986,1,1,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds, enjoys flying around the room",1,not specified,0,0,0
1723,0,3,-0.4245877273997266,7,0,-0.7629474608665578,1,0,-1.6226144850050737,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes",1,not specified,0,1,0
1724,3,6,-0.16524132803717662,1,1,-0.37601225908577895,0,0,0.9947881619148004,1,1,"gentle, quiet, social, timid, active, curious, loves to binky",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1725,3,6,-1.2890757252748932,10,1,-0.6041666305979367,1,1,-0.09905175023081857,0,0,"gentle, quiet, social, timid, active, curious, is very curious about new things",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1726,3,6,0.5609285901779634,1,2,-0.2914796160075403,1,1,0.13534251665752836,1,1,"gentle, quiet, social, timid, active, curious, enjoys munching on hay, has twitching nose",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1727,1,4,-1.1334678856573632,6,1,-0.471015502049844,0,0,-1.1928916623764376,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1728,1,4,0.024946031495360028,10,0,-0.11994792187795723,1,0,1.2682481399512051,1,0,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys grooming sessions",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
1729,0,3,1.68476298741568,7,2,-0.7467296650434,1,0,0.9947881619148004,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is a chatterbox",1,not specified,0,1,0
1730,3,6,0.7338261897529966,1,2,0.7702741144148783,1,1,0.6041310504342222,0,0,"gentle, quiet, social, timid, active, curious, is a gentle companion",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
1731,3,6,0.54363883022046,1,2,-0.29008353602276343,1,0,0.9557224507667426,0,1,"gentle, quiet, social, timid, active, curious, is very curious about new things",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1732,3,6,0.7684057096680033,1,1,1.8223018209433515,1,0,-1.310088795820611,1,0,"gentle, quiet, social, timid, active, curious, loves to dig, is active in the mornings and evenings",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
1733,1,0,1.89224010690572,6,0,0.03285303245586964,1,0,0.057211094361412716,1,1,"adaptable, playful, independent, curious, friendly, smart, loves to perch on high places, enjoys napping in sunbeams",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1734,1,0,-0.7703829265497932,10,1,-0.311245781792006,1,0,-0.6069059951555702,1,1,"adaptable, playful, independent, curious, friendly, smart, is a bit mischievous",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1735,1,0,-0.4418774873572299,6,1,-0.22388607674459415,1,0,1.4245109845434365,1,0,"adaptable, playful, independent, curious, friendly, smart, is very independent",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1736,1,0,-0.18253108799467996,10,1,-0.1562110994825361,1,1,-0.41157743941528113,0,0,"adaptable, playful, independent, curious, friendly, smart, is playful at dawn and dusk, has striking eyes",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1737,1,0,-1.1507576456148665,1,2,-0.44849207829544413,0,1,1.0338538730628581,1,1,"adaptable, playful, independent, curious, friendly, smart, enjoys being petted, is very independent",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1738,1,0,-0.23440036786718996,10,1,-0.183283417187334,0,0,0.64319676158228,0,0,"adaptable, playful, independent, curious, friendly, smart, has soft fur, loves to perch on high places",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1739,1,0,-1.3409450051474032,1,2,-0.6448390941544357,1,1,0.13534251665752836,0,1,"adaptable, playful, independent, curious, friendly, smart, enjoys napping in sunbeams",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1740,1,0,-1.3928142850199132,1,2,-0.673679779839951,0,0,-0.5678402840075124,0,0,"adaptable, playful, independent, curious, friendly, smart, is playful at dawn and dusk",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1741,1,0,-0.6666443668047732,6,1,-0.27041044223728294,1,0,1.0338538730628581,0,1,"adaptable, playful, independent, curious, friendly, smart, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1742,1,0,-1.01243956595484,1,1,-0.356304263300679,0,1,-0.020920327934702925,0,0,"adaptable, playful, independent, curious, friendly, smart, is a bit mischievous, is playful at dawn and dusk",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1743,1,0,-0.3035594076972033,1,1,-0.18329505118720713,0,1,-0.6069059951555702,1,1,"adaptable, playful, independent, curious, friendly, smart, has striking eyes, enjoys napping in sunbeams",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1744,1,0,-0.8741214862948132,6,1,-0.31652761773441174,0,1,-1.1147602400803218,0,1,"adaptable, playful, independent, curious, friendly, smart, enjoys grooming sessions, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1745,1,0,-1.4101040449774165,10,2,-0.7030090935201382,1,0,-1.7007459073011892,1,0,"adaptable, playful, independent, curious, friendly, smart, has soft fur, enjoys being petted",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1746,1,0,-1.2026269254873765,6,2,-0.49702912576618613,1,1,1.737036673727899,1,0,"adaptable, playful, independent, curious, friendly, smart, is a quiet companion",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1747,1,0,-0.2689798877821966,6,1,-0.17246379730531336,1,0,-1.6226144850050737,0,1,"adaptable, playful, independent, curious, friendly, smart, is a quiet companion, is a bit mischievous",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1748,1,0,-0.009633488419646636,10,0,-0.1244968158283552,1,0,-0.09905175023081857,1,0,"adaptable, playful, independent, curious, friendly, smart, is playful at dawn and dusk, has soft fur",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1749,1,0,-0.07879252824965996,6,0,-0.1298949917694923,1,1,0.48693391699004873,1,0,"adaptable, playful, independent, curious, friendly, smart, has soft fur, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1750,1,0,2.376353385715813,1,0,0.08137844592673858,1,0,-0.41157743941528113,0,1,"adaptable, playful, independent, curious, friendly, smart, enjoys being petted, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1751,1,0,-1.3582347651049065,1,2,-0.6632208139539978,0,1,1.3854452733953786,0,1,"adaptable, playful, independent, curious, friendly, smart, loves to play with string",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1752,1,0,1.8576605869907132,1,0,0.029921264487838252,0,0,-0.6459717063036281,0,0,"adaptable, playful, independent, curious, friendly, smart, is a great mouser, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1753,1,0,-1.0988883657423565,1,2,-0.38889109694534546,0,1,-1.1928916623764376,1,1,"adaptable, playful, independent, curious, friendly, smart, enjoys grooming sessions, is very vocal with purrs",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1754,1,0,1.4945756278831432,6,0,0.0015924747967412068,1,1,1.3463795622473207,0,1,"adaptable, playful, independent, curious, friendly, smart, loves to explore small spaces, loves to perch on high places",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1755,1,0,-1.37552452506241,10,2,-0.6811953437579997,0,0,0.6041310504342222,1,0,"adaptable, playful, independent, curious, friendly, smart, is a bit mischievous, loves to explore small spaces",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1756,1,0,-1.1507576456148665,1,2,-0.4463746903185325,1,1,-1.5054173515609002,1,1,"adaptable, playful, independent, curious, friendly, smart, is playful at dawn and dusk, is a quiet companion",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1757,1,0,-1.11617812569986,1,2,-0.40480640877180163,0,0,1.072919584210916,1,0,"adaptable, playful, independent, curious, friendly, smart, enjoys grooming sessions",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,1,0
1758,1,0,1.5464449077556532,1,0,0.015948830640196567,1,0,-0.05998603908276075,0,0,"adaptable, playful, independent, curious, friendly, smart, enjoys grooming sessions",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1759,1,0,-1.3409450051474032,1,2,-0.6311575103036225,0,1,-1.3882202181167267,0,0,"adaptable, playful, independent, curious, friendly, smart, enjoys napping in sunbeams, loves to perch on high places",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
1760,1,0,-1.27178596531739,1,2,-0.5643899850316694,0,0,1.737036673727899,0,0,"adaptable, playful, independent, curious, friendly, smart, loves to play with string, is a bit mischievous",3,"standard dry/wet cat food. boiled chicken/fish/eggs. avoid spicy/oily food, onion, garlic, bones, chocolate.",1,0,0
